This list contains all games supported by FinalBurn Neo.

724 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| sf2cebltw	|  	| Street Fighter II' - Champion Edition (920313 'Taiwan' bootleg with PAL)| sf2ce| 1992	| bootleg	| CPS1		| 					| 27.12e| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceeabl	|  	| Street Fighter II' - Champion Edition (920313 etc bootleg set 1)| sf2ce	| 1992	| bootleg	| CPS1		| 					| joe-922| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceeab2	|  	| Street Fighter II' - Champion Edition (920313 etc bootleg set 2)| sf2ce	| 1992	| bootleg	| CPS1		| 					| 222e| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceuabl	|  	| Street Fighter II' - Champion Edition (920313 USA bootleg set 1)| sf2ce	| 1992	| bootleg	| CPS1		| 					| u222chp| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceuab10	|  	| Street Fighter II' - Champion Edition (920313 USA bootleg set 10)| sf2ce	| 1992	| bootleg	| CPS1		| 					| sf2h14.7| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceuab11	|  	| Street Fighter II' - Champion Edition (920313 USA bootleg set 11)| sf2ce	| 1992	| bootleg	| CPS1		| Some graphic issues due to roms	| 7.bin| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceuab2	|  	| Street Fighter II' - Champion Edition (920313 USA bootleg set 2)| sf2ce	| 1992	| bootleg	| CPS1		| 					| k4-222| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceuab3	|  	| Street Fighter II' - Champion Edition (920313 USA bootleg set 3)| sf2ce	| 1992	| bootleg	| CPS1		| 					| yyc-2.2| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceuab4	|  	| Street Fighter II' - Champion Edition (920313 USA bootleg set 4)| sf2ce	| 1992	| bootleg	| CPS1		| 					| ms6.u196| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceuab5	|  	| Street Fighter II' - Champion Edition (920313 USA bootleg set 5)| sf2ce	| 1992	| bootleg	| CPS1		| 					| 7.bin| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceuab6	|  	| Street Fighter II' - Champion Edition (920313 USA bootleg set 6)| sf2ce	| 1992	| bootleg	| CPS1		| 					| s92u_23a.8f| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceuab7	|  	| Street Fighter II' - Champion Edition (920313 USA bootleg set 7)| sf2ce	| 1992	| bootleg	| CPS1		| 					| 1k.31.e13| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceuab8	|  	| Street Fighter II' - Champion Edition (920313 USA bootleg set 8)| sf2ce	| 1992	| bootleg	| CPS1		| Some graphic issues due to roms	| sf2h14.7| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceuab9	|  	| Street Fighter II' - Champion Edition (920313 USA bootleg set 9)| sf2ce	| 1992	| bootleg	| CPS1		| Some graphic issues due to roms	| sf2h14.7| src/burn/drv/capcom/d_cps1.cpp|
| sf2cejabl	|  	| Street Fighter II' - Champion Edition (920322 Japan bootleg set 1)| sf2ce	| 1992	| bootleg	| CPS1		| 					| sfu7-1.040| src/burn/drv/capcom/d_cps1.cpp|
| sf2cejab2	|  	| Street Fighter II' - Champion Edition (920322 Japan bootleg set 2)| sf2ce	| 1992	| bootleg	| CPS1		| 					| u7-1.040| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceucbl	|  	| Street Fighter II' - Champion Edition (920803 USA bootleg)| sf2ce		| 1992	| bootleg	| CPS1		| 					| s92u_23c.8f| src/burn/drv/capcom/d_cps1.cpp|
| sf2accp2	|  	| Street Fighter II' - Champion Edition (Accelerator Pt.II bootleg, 920313 Testron)| sf2ce| 1992| bootleg	| CPS1		| 					| sf2ca-23.bin| src/burn/drv/capcom/d_cps1.cpp|
| sf2acc	|  	| Street Fighter II' - Champion Edition (Accelerator! bootleg set 1, 920313 USA)| sf2ce| 1992| bootleg	| CPS1		| 					| sf2ca_23-c.bin| src/burn/drv/capcom/d_cps1.cpp|
| sf2acca	|  	| Street Fighter II' - Champion Edition (Accelerator! bootleg set 2, 920310 Accelerator!)| sf2ce| 1992| bootleg| CPS1		| 					| 23-c.8f| src/burn/drv/capcom/d_cps1.cpp|
| sf2cebr	| X	| Street Fighter II' - Champion Edition (bootleg, Brazil)| sf2ce		| 1992	| Capcom	| CPS1		| 					| sf2cebr.23| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceh	| X	| Street Fighter II' - Champion Edition (bootleg, Hispanic)| sf2ce		| 1992	| Capcom	| CPS1		| 					| sf2ceh.23| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceb2	|  	| Street Fighter II' - Champion Edition (bootleg, set 1)| sf2ce		| 1992	| bootleg	| CPS1		| 					| 3.ic172| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceb3	|  	| Street Fighter II' - Champion Edition (bootleg, set 2)| sf2ce		| 1992	| bootleg	| CPS1		| 					| 3.ic172| src/burn/drv/capcom/d_cps1.cpp|
| sf2dkot2	|  	| Street Fighter II' - Champion Edition (Double K.O. Turbo II bootleg, 902140 USA)| sf2ce| 1992| bootleg	| CPS1		| 					| turboii.23| src/burn/drv/capcom/d_cps1.cpp|
| sf2bhh	|  	| Street Fighter II' - Champion Edition (Hungh-Hsi bootleg, 920313 Taiwan)| sf2ce| 1992	| bootleg	| CPS1		| 					| 23| src/burn/drv/capcom/d_cps1.cpp|
| sf2level	|  	| Street Fighter II' - Champion Edition (Level Select bootleg, 920322  USA)| sf2ce| 1992	| bootleg	| CPS1		| 					| rj313.u196.800| src/burn/drv/capcom/d_cps1.cpp|
| sf2md		|  	| Street Fighter II' - Champion Edition (Magic Delta, bootleg, 920313 etc)| sf2ce| 1992	| bootleg	| CPS1		| 					| 27040.6| src/burn/drv/capcom/d_cps1.cpp|
| sf2mega	|  	| Street Fighter II' - Champion Edition (Mega Co bootleg set 1, 920313 etc)| sf2ce| 1992	| Mega Co	| CPS1		| 					| ch222esp| src/burn/drv/capcom/d_cps1.cpp|
| sf2mega2	|  	| Street Fighter II' - Champion Edition (Mega Co bootleg set 2, 920313 etc)| sf2ce| 1992	| Mega Co	| CPS1		| 					| sf3a-1.040| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceb4	|  	| Street Fighter II' - Champion Edition (Playmark bootleg, set 2)| sf2ce	| 1992	| bootleg (Playm| CPS1		| 					| 3.ic172| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceb5	|  	| Street Fighter II' - Champion Edition (Playmark bootleg, set 3)| sf2ce	| 1992	| bootleg (Playm| CPS1		| 					| 3.ic171| src/burn/drv/capcom/d_cps1.cpp|
| sf2rb		|  	| Street Fighter II' - Champion Edition (Rainbow bootleg set 1, 920322 etc)| sf2ce| 1992	| bootleg	| CPS1		| 					| sf2d__23.rom| src/burn/drv/capcom/d_cps1.cpp|
| sf2rb2	|  	| Street Fighter II' - Champion Edition (Rainbow bootleg set 2, 920322 etc)| sf2ce| 1992	| bootleg	| CPS1		| 					| 27.bin| src/burn/drv/capcom/d_cps1.cpp|
| sf2rb3	|  	| Street Fighter II' - Champion Edition (Rainbow bootleg set 3, 920322 etc)| sf2ce| 1992	| bootleg	| CPS1		| 					| sf2_ce_rb.23| src/burn/drv/capcom/d_cps1.cpp|
| sf2rb4	|  	| Street Fighter II' - Champion Edition (Rainbow bootleg set 4, 920322 Japan)| sf2ce| 1992	| bootleg	| CPS1		| 					| u222ne| src/burn/drv/capcom/d_cps1.cpp|
| sf2rb5	|  	| Street Fighter II' - Champion Edition (Rainbow bootleg set 5, 920322 Japan)| sf2ce| 1992	| bootleg	| CPS1		| 					| sfu8-1.040| src/burn/drv/capcom/d_cps1.cpp|
| sf2rb6	|  	| Street Fighter II' - Champion Edition (Rainbow bootleg set 6, 920313 etc)| sf2ce| 1992	| bootleg	| CPS1		| 					| cebl_23| src/burn/drv/capcom/d_cps1.cpp|
| sf2re		|  	| Street Fighter II' - Champion Edition (RE, bootleg)	| sf2ce		| 1992	| bootleg	| CPS1		| imperfect graphics			| 4.u222| src/burn/drv/capcom/d_cps1.cpp|
| sf2red	|  	| Street Fighter II' - Champion Edition (Red Wave bootleg set 1, 920313 etc)| sf2ce| 1992	| bootleg	| CPS1		| 					| sf2red.23| src/burn/drv/capcom/d_cps1.cpp|
| sf2red2	|  	| Street Fighter II' - Champion Edition (Red Wave bootleg set 2, 920313 etc)| sf2ce| 1992	| bootleg	| CPS1		| 					| sf3d5-1040| src/burn/drv/capcom/d_cps1.cpp|
| sf2redp2	|  	| Street Fighter II' - Champion Edition (Red Wave PtII bootleg, 920313 etc)| sf2ce| 1992	| bootleg	| CPS1		| 					| sf2red.23| src/burn/drv/capcom/d_cps1.cpp|
| sf2sl73a	|  	| Street Fighter II' - Champion Edition (Sheng Long v 7.3a)| sf2ce		| 2013	| Drakon	| CPS1		| 					| sf2ced_23b.8f| src/burn/drv/capcom/d_cps1.cpp|
| sf2cet	|  	| Street Fighter II' - Champion Edition (street fighter 2' 920313 Taiwan)| sf2ce| 1992	| Capcom	| CPS1		| 					| s92t_23a.8f| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceua	|  	| Street Fighter II' - Champion Edition (street fighter 2' 920313 USA)| sf2ce	| 1992	| Capcom	| CPS1		| 					| s92u_23a.8f| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceea	|  	| Street Fighter II' - Champion Edition (street fighter 2' 920313 World)| sf2ce| 1992	| Capcom	| CPS1		| 					| s92e_23a.8f| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceja	|  	| Street Fighter II' - Champion Edition (street fighter 2' 920322 Japan)| sf2ce| 1992	| Capcom	| CPS1		| 					| s92j_23a.8f| src/burn/drv/capcom/d_cps1.cpp|
| sf2cejb	|  	| Street Fighter II' - Champion Edition (street fighter 2' 920513 Japan)| sf2ce| 1992	| Capcom	| CPS1		| 					| s92j_23b.8f| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceub	|  	| Street Fighter II' - Champion Edition (street fighter 2' 920513 USA)| sf2ce	| 1992	| Capcom	| CPS1		| 					| s92u_23b.8f| src/burn/drv/capcom/d_cps1.cpp|
| sf2ce		|  	| Street Fighter II' - Champion Edition (street fighter 2' 920513 World)| | 1992	| Capcom	| CPS1		| 					| s92e_23b.8f| src/burn/drv/capcom/d_cps1.cpp|
| sf2cejc	|  	| Street Fighter II' - Champion Edition (street fighter 2' 920803 Japan)| sf2ce| 1992	| Capcom	| CPS1		| 					| s92j_23c.8f| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceuc	|  	| Street Fighter II' - Champion Edition (street fighter 2' 920803 USA)| sf2ce	| 1992	| Capcom	| CPS1		| 					| s92u_23c.8f| src/burn/drv/capcom/d_cps1.cpp|
| sf2tlona	|  	| Street Fighter II' - Champion Edition (Tu Long bootleg set 1, 811102 001)| sf2ce| 1992	| bootleg	| CPS1		| 					| tl4mt.1| src/burn/drv/capcom/d_cps1.cpp|
| sf2tlonb	|  	| Street Fighter II' - Champion Edition (Tu Long bootleg set 2, 811102 001)| sf2ce| 1992	| bootleg	| CPS1		| 					| tl4m.1| src/burn/drv/capcom/d_cps1.cpp|
| sf2tlonc	|  	| Street Fighter II' - Champion Edition (Tu Long bootleg set 3, 811102 001)| sf2ce| 1992	| bootleg	| CPS1		| 					| sf11-1.040| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceupl	|  	| Street Fighter II' - Champion Edition (UPL bootleg)	| sf2ce		| 1992	| bootleg (UPL)	| CPS1		| 					| s2.u222| src/burn/drv/capcom/d_cps1.cpp|
| sf2v004	|  	| Street Fighter II' - Champion Edition (V004 bootleg set 1, 102092 USA)| sf2ce| 1992	| bootleg	| CPS1		| 					| sf2v004.23| src/burn/drv/capcom/d_cps1.cpp|
| sf2v0042	|  	| Street Fighter II' - Champion Edition (V004 bootleg set 2, 920313 etc)| sf2ce| 1992	| bootleg	| CPS1		| 					| sf3g-1.040| src/burn/drv/capcom/d_cps1.cpp|
| sf2v0043	|  	| Street Fighter II' - Champion Edition (V004 bootleg set 3, 920313 etc)| sf2ce| 1992	| bootleg	| CPS1		| 					| 22_08-92.7f| src/burn/drv/capcom/d_cps1.cpp|
| sf2yyc	|  	| Street Fighter II' - Champion Edition (YYC bootleg set 1, 920313 etc)| sf2ce	| 1992	| bootleg	| CPS1		| 					| b12.rom| src/burn/drv/capcom/d_cps1.cpp|
| sf2yyc2	|  	| Street Fighter II' - Champion Edition (YYC bootleg set 2, 920313 etc)| sf2ce	| 1992	| bootleg	| CPS1		| 					| sf6-1.040| src/burn/drv/capcom/d_cps1.cpp|
| sf2hfub	| D NW	| Street Fighter II' - Hyper Fighting (bootleg set 3, street fighter 2' T 921209 USA)| sf2hf| 1992| bootleg	| CPS1		| 					| s2tu-23| src/burn/drv/capcom/d_cps1.cpp|
| sf2hfu	|  	| Street Fighter II' - Hyper Fighting (street fighter 2' T 921209 USA)| sf2hf	| 1992	| Capcom	| CPS1		| 					| s2tu_23.8f| src/burn/drv/capcom/d_cps1.cpp|
| sf2hf		|  	| Street Fighter II' - Hyper Fighting (street fighter 2' T 921209 World)| | 1992	| Capcom	| CPS1		| 					| s2te_23.8f| src/burn/drv/capcom/d_cps1.cpp|
| sf2mdt	|  	| Street Fighter II' - Magic Delta Turbo (bootleg set 1 (with YM2151 + 2xMSM5205), 920313 etc)| sf2ce| 1992| bootleg| CPS1		| 					| 3.ic172| src/burn/drv/capcom/d_cps1.cpp|
| sf2mdta	|  	| Street Fighter II' - Magic Delta Turbo (bootleg set 2 (with YM2151 + 2xMSM5205), 920313 etc)| sf2ce| 1992| bootleg| CPS1		| 					| 3.mdta| src/burn/drv/capcom/d_cps1.cpp|
| sf2mdtb	|  	| Street Fighter II' - Magic Delta Turbo (bootleg set 3 (with YM2151 + 2xMSM5205), 920313 etc)| sf2ce| 1992| bootleg| CPS1		| 					| 3.ic172| src/burn/drv/capcom/d_cps1.cpp|
| sf2mdtc	|  	| Street Fighter II' - Magic Delta Turbo (bootleg set 4 (with YM2151 + 2xMSM5205), 920313 etc)| sf2ce| 1992| Playmark bootl| CPS1	| 					| 3.ic171| src/burn/drv/capcom/d_cps1.cpp|
| sf2mkot	|  	| Street Fighter II' - Magic KO Turbo!! - Nightmare Crack| sf2ce		| 1992	| bootleg	| CPS1		| 					| u222.bin| src/burn/drv/capcom/d_cps1.cpp|
| sf2koryu	|  	| Street Fighter II' - Xiang Long (bootleg set 1, 811102 001)| sf2ce		| 1992	| bootleg	| CPS1		| 					| u222.rom| src/burn/drv/capcom/d_cps1.cpp|
| sf2koryu2	|  	| Street Fighter II' - Xiang Long (bootleg set 2, 811102 001)| sf2ce		| 1992	| bootleg	| CPS1		| 					| sf10-3040| src/burn/drv/capcom/d_cps1.cpp|
| sf2koryu3	|  	| Street Fighter II' - Xiang Long (bootleg set 3, 811102 001)| sf2ce		| 1992	| bootleg	| CPS1		| 					| 27c040.u222| src/burn/drv/capcom/d_cps1.cpp|
| sf2hfjb	|  	| Street Fighter II' Turbo - Hyper Fighting (bootleg set 1, 921209 Japan)| sf2hf| 1992	| Capcom	| CPS1		| 					| 222-040.13| src/burn/drv/capcom/d_cps1.cpp|
| sf2hfjb2	|  	| Street Fighter II' Turbo - Hyper Fighting (bootleg set 2, 921209 Japan)| sf2hf| 1992	| Capcom	| CPS1		| 					| sf12-1.040| src/burn/drv/capcom/d_cps1.cpp|
| sf2hfj	|  	| Street Fighter II' Turbo - Hyper Fighting (street fighter 2' T 921209 Japan)| sf2hf| 1992	| Capcom	| CPS1		| 					| s2tj_23.8f| src/burn/drv/capcom/d_cps1.cpp|
| sf2dongb	|  	| Street Fighter II': Champion Edition (Dongfang Bubai protection bootleg, etc 920313)| sf2ce| 1992| bootleg	| CPS1		| 					| 1.8f| src/burn/drv/capcom/d_cps1.cpp|
| sf2ceb	|  	| Street Fighter II': Champion Edition (Playmark bootleg, set 1)| sf2ce	| 1992	| bootleg (Playm| CPS1		| 					| 3.ic171| src/burn/drv/capcom/d_cps1.cpp|
| sfiii2n	|  	| Street Fighter III 2nd Impact: Giant Attack (Asia 970930, NO CD)| sfiii2| 1997	| Capcom	| CPS-3		| 					| sfiii2_asia_nocd.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| sfiii2j	|  	| Street Fighter III 2nd Impact: Giant Attack (Japan 970930)| sfiii2	| 1997	| Capcom	| CPS-3		| 					| sfiii2_japan.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| sfiii2	|  	| Street Fighter III 2nd Impact: Giant Attack (USA 970930)| 		| 1997	| Capcom	| CPS-3		| 					| sfiii2_usa.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| sfiii4n	|  	| Street Fighter III 3rd Strike: Fight for the Future (4rd Arrange Edition 2013)| sfiii3| 2013| hack	| CPS-3		| 					| sfiii3_japan_nocd.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| sfiii3r1	|  	| Street Fighter III 3rd Strike: Fight for the Future (Euro 990512)| sfiii3| 1999	| Capcom	| CPS-3		| 					| sfiii3_euro.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| sfiii3	|  	| Street Fighter III 3rd Strike: Fight for the Future (Euro 990608)| 	| 1999	| Capcom	| CPS-3		| 					| sfiii3_euro.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| sfiii3jr1	|  	| Street Fighter III 3rd Strike: Fight for the Future (Japan 990512)| sfiii3| 1999	| Capcom	| CPS-3		| 					| sfiii3_japan.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| sfiii3nr1	|  	| Street Fighter III 3rd Strike: Fight for the Future (Japan 990512, NO CD)| sfiii3| 1999| Capcom	| CPS-3		| 					| sfiii3_japan_nocd.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| sfiii3j	|  	| Street Fighter III 3rd Strike: Fight for the Future (Japan 990608)| sfiii3| 1999	| Capcom	| CPS-3		| 					| sfiii3_japan.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| sfiii3n	|  	| Street Fighter III 3rd Strike: Fight for the Future (Japan 990608, NO CD)| sfiii3| 1999| Capcom	| CPS-3		| 					| sfiii3_japan_nocd.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| sfiii3ur1	|  	| Street Fighter III 3rd Strike: Fight for the Future (USA 990512)| sfiii3| 1999	| Capcom	| CPS-3		| 					| sfiii3_usa.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| sfiii3u	|  	| Street Fighter III 3rd Strike: Fight for the Future (USA 990608)| sfiii3| 1999	| Capcom	| CPS-3		| 					| sfiii3_usa.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| sfiii3th	|  	| Street Fighter III 3rd Strike: Fight for the Future | re:THIRD update| sfiii3| 2021	| hack		| CPS-3		| 					| sfiii3_japan_nocd.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| sfiiia	|  	| Street Fighter III: New Generation (Asia 970204)	| sfiii		| 1997	| Capcom	| CPS-3		| 					| sfiii_asia_region_bd.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| sfiiin	|  	| Street Fighter III: New Generation (Asia 970204, NO CD, bios set 1)| sfiii	| 1997	| Capcom	| CPS-3		| 					| sfiii_asia_nocd.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| sfiiina	|  	| Street Fighter III: New Generation (Asia 970204, NO CD, bios set 2)| sfiii	| 1997	| Capcom	| CPS-3		| 					| sfiii_asia_nocd.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| sfiii		|  	| Street Fighter III: New Generation (Euro 970204)	| 		| 1997	| Capcom	| CPS-3		| 					| sfiii_euro.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| sfiiih	|  	| Street Fighter III: New Generation (Hispanic 970204)	| sfiii		| 1997	| Capcom	| CPS-3		| 					| sfiii_hispanic.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| sfiiij	|  	| Street Fighter III: New Generation (Japan 970204)	| sfiii		| 1997	| Capcom	| CPS-3		| 					| sfiii_japan.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| sfiiiu	|  	| Street Fighter III: New Generation (USA 970204)	| sfiii		| 1997	| Capcom	| CPS-3		| 					| sfiii_usa_region_b1.29f400.u2| src/burn/drv/cps3/d_cps3.cpp|
| sfzar1	|  	| Street Fighter Zero (950605 Asia)			| sfa		| 1995	| Capcom	| CPS2		| 					| sfza.03a| src/burn/drv/capcom/d_cps2.cpp|
| sfzjr2	|  	| Street Fighter Zero (950605 Japan)			| sfa		| 1995	| Capcom	| CPS2		| 					| sfzj.03a| src/burn/drv/capcom/d_cps2.cpp|
| sfza		|  	| Street Fighter Zero (950627 Asia)			| sfa		| 1995	| Capcom	| CPS2		| 					| sfza.03b| src/burn/drv/capcom/d_cps2.cpp|
| sfzhr1	|  	| Street Fighter Zero (950627 Hispanic)			| sfa		| 1995	| Capcom	| CPS2		| 					| sfzh.03c| src/burn/drv/capcom/d_cps2.cpp|
| sfzjr1	|  	| Street Fighter Zero (950627 Japan)			| sfa		| 1995	| Capcom	| CPS2		| 					| sfzj.03b| src/burn/drv/capcom/d_cps2.cpp|
| sfzh		|  	| Street Fighter Zero (950718 Hispanic)			| sfa		| 1995	| Capcom	| CPS2		| 					| sfzh.03d| src/burn/drv/capcom/d_cps2.cpp|
| sfzbr1	|  	| Street Fighter Zero (950727 Brazil)			| sfa		| 1995	| Capcom	| CPS2		| 					| sfzb.03e| src/burn/drv/capcom/d_cps2.cpp|
| sfzj		|  	| Street Fighter Zero (950727 Japan)			| sfa		| 1995	| Capcom	| CPS2		| 					| sfzj.03c| src/burn/drv/capcom/d_cps2.cpp|
| sfzb		|  	| Street Fighter Zero (951109 Brazil)			| sfa		| 1995	| Capcom	| CPS2		| 					| sfzb.03g| src/burn/drv/capcom/d_cps2.cpp|
| sfzcha	|  	| Street Fighter Zero (CPS Changer, 040820 Japan)	| sfzch		| 2005	| Capcom	| CPS Changer	| 					| 23| src/burn/drv/capcom/d_cps1.cpp|
| sfzbch	| X	| Street Fighter Zero (CPS Changer, 950727 Brazil)	| sfzch		| 1995	| Capcom	| CPS Changer	| 					| sfbch23| src/burn/drv/capcom/d_cps1.cpp|
| sfzech	| X	| Street Fighter Zero (CPS Changer, 950727 Euro)	| sfzch		| 1995	| Capcom	| CPS Changer	| 					| sfzech23| src/burn/drv/capcom/d_cps1.cpp|
| sfzhch	| X	| Street Fighter Zero (CPS Changer, 950727 Hispanic)	| sfzch		| 1995	| Capcom	| CPS Changer	| 					| sfzhch23| src/burn/drv/capcom/d_cps1.cpp|
| sfzach	| X	| Street Fighter Zero (CPS Changer, 950925 Asia)	| sfzch		| 1995	| Capcom	| CPS Changer	| 					| sfzach23| src/burn/drv/capcom/d_cps1.cpp|
| sfzch		|  	| Street Fighter Zero (CPS Changer, 951020 Japan)	| 		| 1995	| Capcom	| CPS Changer	| 					| sfzch23| src/burn/drv/capcom/d_cps1.cpp|
| sfz2ad	|  	| Street Fighter Zero 2 (960227 Asia Phoenix Edition)	| sfa2		| 1996	| bootleg	| CPS2		| 					| sz2ad.03a| src/burn/drv/capcom/d_cps2.cpp|
| sfz2a		|  	| Street Fighter Zero 2 (960227 Asia)			| sfa2		| 1996	| Capcom	| CPS2		| 					| sz2a.03a| src/burn/drv/capcom/d_cps2.cpp|
| sfz2jd	|  	| Street Fighter Zero 2 (960227 Japan Phoenix Edition)	| sfa2		| 1996	| bootleg	| CPS2		| 					| sz2j_d.03a| src/burn/drv/capcom/d_cps2.cpp|
| sfz2jr1	|  	| Street Fighter Zero 2 (960227 Japan)			| sfa2		| 1996	| Capcom	| CPS2		| 					| sz2j.03a| src/burn/drv/capcom/d_cps2.cpp|
| sfz2n		|  	| Street Fighter Zero 2 (960229 Oceania)		| sfa2		| 1996	| Capcom	| CPS2		| 					| sz2n.03| src/burn/drv/capcom/d_cps2.cpp|
| sfz2br1	|  	| Street Fighter Zero 2 (960304 Brazil)			| sfa2		| 1996	| Capcom	| CPS2		| 					| sz2b.03| src/burn/drv/capcom/d_cps2.cpp|
| sfz2h		|  	| Street Fighter Zero 2 (960304 Hispanic)		| sfa2		| 1996	| Capcom	| CPS2		| 					| sz2h.03| src/burn/drv/capcom/d_cps2.cpp|
| sfz2j		|  	| Street Fighter Zero 2 (960430 Japan)			| sfa2		| 1996	| Capcom	| CPS2		| 					| sz2j.03b| src/burn/drv/capcom/d_cps2.cpp|
| sfz2b		|  	| Street Fighter Zero 2 (960531 Brazil)			| sfa2		| 1996	| Capcom	| CPS2		| 					| sz2b.03b| src/burn/drv/capcom/d_cps2.cpp|
| sfz2alj	|  	| Street Fighter Zero 2 Alpha (960805 Japan)		| sfz2al	| 1996	| Capcom	| CPS2		| 					| szaj.03a| src/burn/drv/capcom/d_cps2.cpp|
| sfz2alb	|  	| Street Fighter Zero 2 Alpha (960813 Brazil)		| sfz2al	| 1996	| Capcom	| CPS2		| 					| szab.03| src/burn/drv/capcom/d_cps2.cpp|
| sfz2alh	|  	| Street Fighter Zero 2 Alpha (960813 Hispanic)		| sfz2al	| 1996	| Capcom	| CPS2		| 					| szah.03| src/burn/drv/capcom/d_cps2.cpp|
| sfz2ald	|  	| Street Fighter Zero 2 Alpha (960826 Asia Phoenix Edition)| sfz2al	| 1996	| bootleg	| CPS2		| 					| szaad.03| src/burn/drv/capcom/d_cps2.cpp|
| sfz2al	|  	| Street Fighter Zero 2 Alpha (960826 Asia)		| 		| 1996	| Capcom	| CPS2		| 					| szaa.03| src/burn/drv/capcom/d_cps2.cpp|
| sfz2adl	|  	| Street Fighter Zero 2 Alpha - Dragon Level (Hack by pipi899, Ver.2009-04-24)| sfz2al| 2009| Hack		| CPS2		| 					| szaj-dl.03a| src/burn/drv/capcom/d_cps2.cpp|
| sfz3jr2d	|  	| Street Fighter Zero 3 (980629 Japan Phoenix Edition)	| sfa3		| 1998	| bootleg	| CPS2		| 					| sz3j_d.03| src/burn/drv/capcom/d_cps2.cpp|
| sfz3jr2	|  	| Street Fighter Zero 3 (980629 Japan)			| sfa3		| 1998	| Capcom	| CPS2		| 					| sz3j.03| src/burn/drv/capcom/d_cps2.cpp|
| sfz3ar1	|  	| Street Fighter Zero 3 (980701 Asia)			| sfa3		| 1998	| Capcom	| CPS2		| 					| sz3a.03a| src/burn/drv/capcom/d_cps2.cpp|
| sfz3jr1	|  	| Street Fighter Zero 3 (980727 Japan)			| sfa3		| 1998	| Capcom	| CPS2		| 					| sz3j.03a| src/burn/drv/capcom/d_cps2.cpp|
| sfz3a		|  	| Street Fighter Zero 3 (980904 Asia)			| sfa3		| 1998	| Capcom	| CPS2		| 					| sz3a.03d| src/burn/drv/capcom/d_cps2.cpp|
| sfz3j		|  	| Street Fighter Zero 3 (980904 Japan)			| sfa3		| 1998	| Capcom	| CPS2		| 					| sz3j.03c| src/burn/drv/capcom/d_cps2.cpp|
| sfz3te	|  	| Street Fighter Zero 3 Training Edition v1.1 (980629 Japan)| sfa3		| 2020	| hack		| CPS2		| 					| sz3te.03| src/burn/drv/capcom/d_cps2.cpp|
| ffightjh	|  	| Street Smart / Final Fight (Japan, hack)		| ffight	| 1989	| Capcom	| CPS1		| 					| ff_23.8f| src/burn/drv/capcom/d_cps1.cpp|
| strider	|  	| Strider (US set 1)					| 		| 1989	| Capcom	| CPS1		| 					| 30.11f| src/burn/drv/capcom/d_cps1.cpp|
| striderua	|  	| Strider (US set 2)					| strider	| 1989	| Capcom	| CPS1		| 					| 30.11f| src/burn/drv/capcom/d_cps1.cpp|
